,y_true,y_prob,y_raw
289,0,0.5437477,0.17543948
290,0,0.5455041,0.1825215
291,1,0.5470311,0.18868227
292,0,0.53837186,0.15378994
293,0,0.5468119,0.18779741
294,1,0.54583436,0.18385364
295,0,0.5471805,0.18928511
296,0,0.5451497,0.18109202
297,0,0.54647803,0.18645039
298,0,0.54905057,0.19683543
299,0,0.548671,0.19530247
300,0,0.5429399,0.1721836
301,0,0.55058986,0.20305428
302,1,0.54419583,0.1772461
303,0,0.54339373,0.1740126
304,0,0.54603094,0.18464667
305,0,0.55073905,0.2036573
306,1,0.54715127,0.18916708
307,0,0.5454955,0.18248686
308,0,0.5483011,0.19380872
309,1,0.5481006,0.19299904
310,0,0.54678977,0.18770824
311,1,0.5489789,0.19654591
312,1,0.54815733,0.19322833
313,1,0.5426041,0.17083058
314,1,0.54812264,0.19308834
315,0,0.55540496,0.22253363
316,0,0.54575884,0.1835489
317,0,0.5465733,0.1868348
318,1,0.54489845,0.18007903
319,1,0.5455422,0.18267515
320,0,0.54093325,0.16410035
321,0,0.544234,0.17739975
322,1,0.5517709,0.20782857
323,0,0.54719585,0.1893471
324,1,0.548762,0.19566986
325,0,0.54753095,0.19069973
326,1,0.5421079,0.16883153
327,0,0.5454768,0.18241133
328,1,0.54305875,0.17266273
329,0,0.5437018,0.17525446
330,1,0.5496682,0.19933015
331,1,0.5451004,0.1808934
332,0,0.54654574,0.18672359
333,1,0.5421299,0.16892022
334,1,0.54426354,0.17751907
335,0,0.5466316,0.18706992
336,0,0.54838544,0.19414939
337,0,0.54443586,0.17821375
338,0,0.54670393,0.18736196
339,1,0.5475714,0.19086309
340,0,0.5447117,0.17932595
341,0,0.5489152,0.19628875
342,0,0.54768,0.19130139
343,0,0.5468247,0.18784918
344,0,0.54760915,0.19101532
345,0,0.54909664,0.19702153
346,0,0.5477833,0.19171831
347,0,0.5475003,0.19057609
348,0,0.5447583,0.17951383
349,0,0.5446539,0.17909266
350,0,0.5460153,0.18458362
351,1,0.54463726,0.1790257
352,1,0.5486338,0.19515242
353,1,0.54273707,0.17136656
354,0,0.54916906,0.19731407
355,0,0.54437524,0.17796926
356,0,0.54177576,0.16749352
357,0,0.5421813,0.16912737
358,0,0.548991,0.19659482
359,0,0.5505711,0.20297825
360,0,0.5444329,0.17820174
361,0,0.5488956,0.19620934
362,0,0.54598904,0.1844775
363,0,0.5434645,0.17429791
364,0,0.5436207,0.1749276
365,0,0.5461816,0.1852544
366,0,0.54482794,0.1797944
367,0,0.5515186,0.20680863
368,1,0.5470741,0.18885566
369,0,0.5469213,0.1882392
370,1,0.5536296,0.21534666
371,1,0.54453915,0.17863005
372,0,0.55089587,0.20429099
373,0,0.54801565,0.19265637
374,1,0.5479373,0.19233973
375,0,0.54875046,0.19562346
376,1,0.55321336,0.21366267
377,0,0.5423682,0.16988018
378,0,0.54107505,0.16467135
379,1,0.55085397,0.20412166
380,1,0.5507569,0.20372921
381,1,0.5495282,0.19876443
382,1,0.5458883,0.1840713
383,0,0.5457272,0.18342116
384,1,0.5510669,0.20498228
385,1,0.5434262,0.17414361
386,1,0.55029947,0.20188066
387,0,0.5481988,0.19339585
388,0,0.54757994,0.19089735
389,0,0.5456144,0.1829665
390,0,0.5477956,0.19176807
391,0,0.5442402,0.17742474
392,0,0.5463623,0.18598332
393,0,0.5466207,0.18702623
394,1,0.5457916,0.18368126
395,0,0.54538006,0.1820211
396,1,0.540419,0.16202961
397,0,0.5444541,0.17828707
398,1,0.5468788,0.18806762
399,1,0.55133194,0.2060538
400,1,0.54908895,0.1969903
401,0,0.54903126,0.19675742
402,0,0.5480164,0.19265935
403,1,0.5486764,0.1953242
404,0,0.5450487,0.1806847
405,0,0.54804724,0.19278368
406,1,0.5448334,0.17981657
407,1,0.5462446,0.1855087
408,1,0.5440036,0.17647097
409,1,0.552824,0.21208757
410,0,0.5444773,0.17838064
411,0,0.548805,0.19584343
412,1,0.5506903,0.20346007
413,0,0.5433372,0.17378475
414,1,0.5469239,0.18824951
415,0,0.5444167,0.17813647
416,0,0.54770005,0.19138223
417,0,0.54252124,0.17049675
418,0,0.5445925,0.1788453
419,0,0.55059576,0.20307815
420,1,0.5427733,0.17151257
421,1,0.54483783,0.1798344
422,0,0.54660904,0.18697917
423,0,0.54880977,0.19586277
424,0,0.54347104,0.17432417
425,1,0.554496,0.21885344
426,1,0.5445466,0.17866006
427,0,0.5449776,0.18039821
428,1,0.5498412,0.20002915
429,0,0.5503212,0.20196857
430,0,0.54222614,0.16930795
431,1,0.55438507,0.21840431
432,1,0.5460394,0.18468067
433,0,0.5422787,0.16951966
434,0,0.5540008,0.21684887
435,1,0.5466608,0.18718785
436,1,0.5445049,0.17849174
437,1,0.54758114,0.19090232
438,0,0.54135215,0.16578726
439,0,0.54363793,0.17499681
440,0,0.5487616,0.19566831
441,1,0.5441357,0.17700341
442,0,0.54681367,0.1878047
443,0,0.5482933,0.1937774
444,1,0.549378,0.19815773
445,1,0.54740953,0.1902096
446,1,0.54576415,0.18357031
447,0,0.54566616,0.18317524
448,0,0.5477837,0.19171986
449,0,0.54789346,0.19216284
450,0,0.54584837,0.18391031
451,0,0.5445881,0.17882724
452,1,0.5462515,0.18553635
453,1,0.5477546,0.19160233
454,0,0.54826546,0.19366476
455,0,0.54484814,0.17987609
456,1,0.54907143,0.19691978
457,0,0.5465609,0.18678468
458,0,0.5469773,0.18846494
459,0,0.5489735,0.19652413
460,0,0.54987246,0.20015526
461,1,0.54966027,0.19929828
462,0,0.54863995,0.19517712
463,1,0.5521723,0.20945165
464,0,0.54051787,0.1624277
465,0,0.54569185,0.18327878
466,0,0.5433197,0.17371434
467,0,0.5480621,0.19284384
468,0,0.5453994,0.18209922
469,1,0.54944277,0.19841945
470,1,0.5459058,0.18414174
471,0,0.54624146,0.18549597
472,1,0.54171133,0.16723391
473,1,0.5455255,0.18260777
474,0,0.5488339,0.19596027
475,0,0.547317,0.1898362
476,1,0.5458968,0.1841056
477,1,0.5434118,0.17408563
478,1,0.5429834,0.17235915
479,1,0.5471859,0.18930691
480,1,0.5460962,0.18490985
481,0,0.54244936,0.1702071
482,1,0.54617435,0.18522517
483,0,0.54568166,0.18323758
484,0,0.54455817,0.1787068
485,0,0.5492818,0.19776924
486,0,0.54720885,0.18939964
487,0,0.5424255,0.17011093
488,0,0.5407434,0.16333577
489,1,0.54482865,0.1797975
490,0,0.5463928,0.1861066
491,0,0.54373515,0.17538884
492,0,0.54640883,0.18617116
493,0,0.5443692,0.17794505
494,0,0.54928803,0.1977944
495,0,0.5505598,0.20293285
496,0,0.54438263,0.17799914
497,1,0.54828995,0.1937637
498,1,0.5516852,0.20748223
499,0,0.55395675,0.21667075
500,1,0.5486487,0.19521242
501,1,0.54576105,0.18355784
502,0,0.54791135,0.19223508
503,1,0.5464091,0.18617232
504,1,0.54989904,0.20026296
505,0,0.5453272,0.18180802
506,1,0.54345036,0.17424086
507,1,0.5438042,0.17566732
508,0,0.5531654,0.21346843
509,1,0.54225016,0.16940469
510,1,0.5449669,0.18035473
511,0,0.54407924,0.176776
512,1,0.5435916,0.17481023
513,0,0.5416983,0.16718146
514,1,0.5492254,0.19754137
515,0,0.5485847,0.19495383
516,1,0.54548675,0.18245167
517,0,0.5458931,0.1840905
518,0,0.5443681,0.17794031
519,1,0.5469497,0.18835373
520,1,0.545487,0.1824525
521,1,0.541354,0.16579473
522,1,0.5485483,0.19480681
523,1,0.54720706,0.18939234
524,1,0.54826874,0.19367808
525,1,0.5444574,0.17830043
526,0,0.54800814,0.19262579
527,0,0.5530451,0.21298191
528,0,0.54585516,0.18393758
529,0,0.54724306,0.18953772
530,0,0.54318744,0.1731814
531,1,0.5467608,0.18759152
532,0,0.5475496,0.19077507
533,1,0.54743135,0.19029766
534,0,0.54313314,0.17296265
535,1,0.5427363,0.17136325
536,1,0.54920906,0.19747536
537,0,0.54464865,0.1790716
538,0,0.5476258,0.19108242
539,0,0.5474956,0.19055691
540,0,0.543148,0.1730223
541,0,0.54832536,0.19390674
542,1,0.54512405,0.18098858
543,1,0.5420795,0.1687173
544,0,0.5514181,0.20640203
545,0,0.5453896,0.18205968
546,0,0.5531037,0.21321878
547,0,0.55314845,0.21339986
548,1,0.5447567,0.1795072
549,0,0.54031533,0.16161211
550,1,0.54871345,0.19547392
551,0,0.5517594,0.2077821
552,0,0.54747844,0.19048764
553,1,0.5440762,0.17676346
554,1,0.5461001,0.1849256
555,1,0.54414743,0.17705077
556,0,0.54485816,0.17991629
557,0,0.54710853,0.18899468
558,0,0.54474586,0.1794635
559,0,0.5520886,0.20911321
560,0,0.54863846,0.19517103
561,0,0.54459846,0.1788693
562,1,0.54326916,0.17351058
563,0,0.552448,0.21056655
564,0,0.5509572,0.20453894
565,1,0.5441083,0.17689295
566,0,0.5476199,0.1910587
567,1,0.54769933,0.19137919
568,1,0.5488952,0.19620785
569,1,0.5440714,0.17674424
570,0,0.54859173,0.19498241
571,0,0.5435445,0.17462018
572,1,0.5513968,0.20631585
573,1,0.53932816,0.15763839
574,1,0.5521522,0.20937026
575,0,0.5446988,0.1792735
576,0,0.5484326,0.19433963
577,1,0.5507275,0.20361039
578,0,0.5426129,0.17086619
579,0,0.5477275,0.19149314
580,0,0.5497178,0.19953048
581,1,0.5460652,0.18478487
582,1,0.5480074,0.19262297
583,1,0.5533056,0.21403597
584,0,0.5483849,0.19414714
585,0,0.54749846,0.1905685
586,0,0.5469129,0.18820517
587,0,0.542592,0.17078188
588,1,0.54774266,0.19155443
589,1,0.5452521,0.181505
590,0,0.5485266,0.19471936
591,0,0.54673225,0.18747628
592,1,0.55206925,0.20903476
593,0,0.54422873,0.17737864
594,1,0.5473541,0.18998599
595,1,0.5533605,0.21425804
596,0,0.54271626,0.17128254
597,1,0.5472379,0.18951663
598,0,0.5409126,0.16401725
599,1,0.5530451,0.21298191
600,1,0.55413055,0.21737403
601,1,0.5490908,0.19699772
602,1,0.5513214,0.20601106
603,0,0.5455752,0.18280807
604,0,0.54670286,0.18735762
605,0,0.54981256,0.19991344
606,0,0.54604685,0.18471093
607,0,0.5500259,0.20077527
608,1,0.54579884,0.18371029
609,0,0.5465162,0.18660426
610,1,0.54385394,0.17586762
611,0,0.54756343,0.19083063
612,0,0.5469086,0.18818805
613,0,0.5507944,0.20388088
614,0,0.5456301,0.18302979
615,0,0.5477151,0.19144303
616,0,0.54435533,0.17788894
617,0,0.5456271,0.18301772
618,1,0.5470656,0.18882146
619,0,0.55314624,0.21339124
620,0,0.5498436,0.20003885
621,0,0.54380924,0.1756876
622,0,0.54647183,0.18642549
623,0,0.54453176,0.1786003
624,0,0.5468367,0.18789753
625,0,0.54457086,0.17875801
626,0,0.54967403,0.19935375
627,0,0.54966205,0.19930531
628,1,0.5433554,0.17385814
629,0,0.5463894,0.18609272
630,0,0.5462676,0.18560138
631,1,0.5461686,0.18520197
632,1,0.5486628,0.1952692
633,0,0.5552865,0.22205399
634,0,0.5508014,0.20390913
635,1,0.5476036,0.19099292
636,0,0.5473689,0.19004554
637,0,0.55070704,0.20352785
638,1,0.54695547,0.188377
639,0,0.54386216,0.17590077
640,0,0.54132414,0.16567461
641,0,0.5461669,0.18519521
642,0,0.54648244,0.1864682
643,0,0.54950213,0.19865932
644,0,0.54550225,0.18251388
645,0,0.5454675,0.18237363
646,0,0.54613614,0.18507099
647,0,0.54786706,0.19205634
648,0,0.55088615,0.20425177
649,0,0.5477044,0.19139978
650,0,0.546961,0.18839937
651,1,0.5424311,0.17013359
652,0,0.54908305,0.1969665
653,1,0.54549664,0.18249145
654,1,0.5472847,0.18970579
655,0,0.54538363,0.18203557
656,1,0.54595786,0.18435192
657,0,0.5514792,0.20664929
658,0,0.5466142,0.18700004
659,1,0.54596364,0.18437512
660,1,0.54878366,0.19575742
661,0,0.5446387,0.17903143
662,1,0.54989135,0.2002317
663,1,0.5475882,0.19093089
664,1,0.5447117,0.17932576
665,0,0.5465218,0.18662696
666,0,0.5413472,0.16576743
667,0,0.5510425,0.20488364
668,0,0.54954696,0.19884048
669,0,0.54436713,0.17793639
670,1,0.5472662,0.18963096
671,0,0.548255,0.19362275
672,0,0.54422486,0.17736289
673,1,0.5448795,0.18000238
674,1,0.54730827,0.18980081
675,0,0.5418146,0.16765022
676,0,0.54404527,0.17663902
677,1,0.54359674,0.17483105
678,0,0.54539376,0.18207654
679,1,0.5512073,0.20554984
680,0,0.5474024,0.19018063
681,0,0.5486285,0.1951307
682,0,0.54557335,0.18280071
683,0,0.54737556,0.19007233
684,0,0.5431985,0.173226
685,1,0.54531187,0.18174616
686,0,0.5475246,0.19067386
687,0,0.54059595,0.16274194
688,0,0.5520499,0.20895661
689,1,0.54874676,0.19560842
690,1,0.54550874,0.18254021
691,0,0.5479161,0.19225448
692,0,0.5449025,0.18009502
693,1,0.54470557,0.17930117
694,0,0.54374045,0.17541027
695,1,0.54488385,0.18002002
696,1,0.5461978,0.1853196
697,1,0.54523087,0.18141937
698,0,0.5463153,0.18579374
699,0,0.54357433,0.17474076
700,0,0.54984635,0.2000501
701,0,0.54690146,0.1881591
702,0,0.5379032,0.1519043
703,1,0.5479667,0.19245884
704,0,0.54667217,0.18723373
705,0,0.5459131,0.18417135
706,0,0.5463041,0.1857486
707,0,0.5460857,0.18486737
708,1,0.5450626,0.18074068
709,1,0.5475323,0.19070515
710,0,0.5460733,0.18481767
711,1,0.54849553,0.1945937
712,0,0.54451823,0.17854568
713,1,0.5504603,0.20253067
714,0,0.546224,0.18542564
715,0,0.5441204,0.17694165
716,1,0.5517419,0.20771126
717,1,0.5463447,0.18591234
718,0,0.54521203,0.18134345
719,0,0.5456239,0.18300442
720,1,0.5456829,0.18324275
721,0,0.5457582,0.1835463
722,0,0.5437834,0.17558336
723,1,0.5481656,0.19326177
724,0,0.5474444,0.1903504
725,1,0.5476129,0.19103052
726,0,0.54411525,0.17692098
727,1,0.5484889,0.194567
728,0,0.5472662,0.1896312
729,1,0.5441386,0.1770152
730,1,0.5478691,0.19206457
731,0,0.5446297,0.17899509
732,0,0.5467223,0.18743584
733,0,0.5442872,0.17761423
734,0,0.5446406,0.17903906
735,1,0.5474264,0.1902776
736,1,0.5456457,0.1830927
737,0,0.5444532,0.17828351
738,0,0.5443853,0.17800978
739,0,0.55128765,0.20587474
740,0,0.5466708,0.18722835
741,1,0.5485627,0.19486505
742,0,0.54547083,0.18238725
743,0,0.5458771,0.18402594
744,0,0.5429134,0.17207679
745,0,0.5454758,0.18240711
746,1,0.5566471,0.22756565
747,0,0.5426779,0.17112786
748,1,0.5461005,0.18492708
749,0,0.5477118,0.19142967
750,0,0.5462313,0.18545513
751,1,0.5455925,0.1828779
752,0,0.54605275,0.18473466
753,0,0.5449934,0.18046178
754,1,0.54788333,0.19212212
755,0,0.5488525,0.19603544
756,1,0.54446083,0.17831425
757,1,0.5437996,0.17564854
758,0,0.55155516,0.20695607
759,0,0.54829466,0.19378285
760,0,0.5438617,0.17589884
761,0,0.54681146,0.18779588
762,0,0.5452,0.18129477
763,1,0.5508508,0.20410877
764,0,0.54838735,0.19415697
765,0,0.5496001,0.19905517
766,0,0.5423295,0.1697243
767,1,0.5406909,0.16312431
768,0,0.54774016,0.19154409
769,0,0.54446507,0.17833139
770,0,0.5473962,0.1901558
771,1,0.5549974,0.22088316
772,0,0.54174596,0.16737346
773,0,0.5458623,0.1839663
774,0,0.54528004,0.18161784
775,1,0.5456693,0.18318786
776,1,0.53970414,0.15915166
777,0,0.5458701,0.18399778
778,0,0.54138374,0.16591465
779,1,0.5485595,0.1948521
780,0,0.54217285,0.16909309
781,0,0.54697174,0.18844272
782,0,0.5450731,0.180783
783,1,0.55013347,0.20121002
784,0,0.54787266,0.19207901
785,0,0.5465142,0.18659644
786,1,0.5456705,0.1831927
787,0,0.54730976,0.18980692
788,0,0.5513478,0.20611785
789,0,0.5464711,0.18642259
790,0,0.5491871,0.19738697
791,1,0.5494869,0.19859762
792,0,0.5439806,0.17637825
793,1,0.54325545,0.17345525
794,0,0.5441525,0.1770713
795,0,0.5474151,0.190232
796,0,0.5485894,0.19497311
797,0,0.549587,0.19900215
798,0,0.54904443,0.1968104
799,1,0.54553634,0.18265143
800,1,0.5433274,0.17374541
801,1,0.54329234,0.17360395
802,0,0.54934454,0.19802296
803,0,0.5460119,0.18456993
804,0,0.5454006,0.1821039
805,0,0.5470538,0.18877384
806,0,0.54399,0.17641611
807,1,0.5508043,0.20392092
808,1,0.5433224,0.17372516
809,0,0.5482859,0.19374755
810,1,0.54762566,0.19108197
811,0,0.5446651,0.1791379
812,1,0.5474618,0.19042031
813,0,0.54819787,0.19339196
814,1,0.54487216,0.17997304
815,0,0.5443124,0.17771608
816,1,0.54767257,0.1912714
817,1,0.5517102,0.20758304
818,0,0.548566,0.19487841
819,1,0.550418,0.20235965
820,0,0.5487433,0.19559446
821,1,0.5423248,0.16970533
822,0,0.5428747,0.17192104
823,0,0.5464552,0.18635826
824,0,0.54991025,0.20030816
825,0,0.5468135,0.187804
826,0,0.54822177,0.19348842
827,0,0.54267997,0.17113623
828,1,0.5463065,0.18575826
829,1,0.55130947,0.20596299
830,1,0.54447585,0.17837487
831,0,0.54341865,0.1741131
832,0,0.546459,0.1863738
833,0,0.54486316,0.17993657
834,1,0.54661876,0.18701817
835,1,0.5449338,0.18022138
836,1,0.54694194,0.18832234
837,0,0.5497414,0.19962578
838,0,0.545245,0.18147625
839,0,0.54634964,0.1859324
840,1,0.54514307,0.18106546
841,0,0.5482662,0.19366765
842,0,0.5478709,0.19207177
843,1,0.5432496,0.1734319
844,0,0.5457644,0.18357137
845,1,0.54209405,0.16877565
846,0,0.5436509,0.1750493
847,1,0.54508,0.18081093
848,0,0.54668075,0.18726817
849,1,0.5493686,0.19811994
850,0,0.54724056,0.18952762
851,0,0.5457207,0.18339519
852,1,0.54961854,0.1991297
853,0,0.54402673,0.1765643
854,0,0.5457345,0.18345097
855,1,0.5458622,0.18396588
856,0,0.5447021,0.17928721
857,1,0.55097294,0.20460251
858,1,0.5419689,0.16827144
859,1,0.5498521,0.20007312
860,1,0.551246,0.20570645
861,0,0.5428131,0.17167285
862,1,0.54167986,0.16710716
863,0,0.551844,0.20812407
864,0,0.55143505,0.20647077
865,0,0.54353917,0.17459875
866,0,0.5457014,0.18331717
867,1,0.55058444,0.20303252
868,0,0.5451138,0.18094724
869,0,0.5426645,0.17107403
870,1,0.5464061,0.18616007
871,1,0.5511961,0.20550457
872,1,0.54541373,0.18215683
873,1,0.54583704,0.18386437
874,0,0.54425895,0.17750028
875,0,0.5438626,0.17590253
