,y_true,y_prob,y_raw
503,1,0.7369191,1.0300167
504,1,0.7366412,1.0285836
505,0,0.03168977,-3.4195585
506,1,0.73693997,1.0301241
507,1,0.7368333,1.029574
508,0,0.0316292,-3.4215343
509,1,0.7364825,1.027766
510,1,0.7371141,1.0310225
511,0,0.031649377,-3.4208758
512,1,0.7367611,1.0292019
513,0,0.03162944,-3.4215264
514,1,0.737648,1.03378
515,0,0.7368112,1.0294602
516,1,0.7369587,1.0302205
517,0,0.03169158,-3.4194996
518,0,0.739062,1.0410988
519,1,0.737106,1.030981
520,1,0.7389332,1.0404311
521,1,0.737441,1.0327101
522,1,0.73767215,1.0339047
523,1,0.73659503,1.0283457
524,1,0.73665714,1.0286659
525,1,0.7379627,1.0354065
526,0,0.031721134,-3.418537
527,0,0.7364946,1.0278282
528,0,0.7363692,1.027182
529,0,0.73652303,1.0279746
530,0,0.031695507,-3.4193716
531,1,0.7399588,1.0457543
532,0,0.031624515,-3.4216874
533,1,0.73677874,1.0292926
534,0,0.031633276,-3.4214013
535,1,0.7374982,1.033006
536,1,0.7374093,1.0325466
537,0,0.031641033,-3.421148
538,0,0.03170776,-3.4189725
539,0,0.7387518,1.0394912
540,0,0.73669803,1.0288767
541,0,0.031709816,-3.4189055
542,1,0.7365346,1.028034
543,1,0.73812646,1.0362536
544,0,0.03162822,-3.4215662
545,0,0.03168297,-3.4197803
546,0,0.03171336,-3.41879
547,0,0.031729873,-3.4182525
548,1,0.7383557,1.0374395
549,0,0.031727403,-3.4183328
550,1,0.7367755,1.0292764
551,0,0.031651285,-3.4208136
552,0,0.031837545,-3.4147537
553,1,0.7380907,1.0360683
554,1,0.73622364,1.0264323
555,1,0.7372098,1.0315167
556,0,0.73679817,1.029393
557,0,0.03171366,-3.4187803
558,0,0.031767502,-3.4170284
559,0,0.031681396,-3.4198315
560,0,0.73646283,1.0276644
561,0,0.031642765,-3.4210916
562,1,0.73902684,1.0409168
563,0,0.03169223,-3.4194784
564,0,0.031644862,-3.4210231
565,1,0.73701817,1.0305276
566,0,0.03164323,-3.4210763
567,1,0.7373764,1.032377
568,1,0.7368904,1.0298685
569,1,0.7358592,1.0245565
570,0,0.03171084,-3.418872
571,0,0.7379625,1.0354054
572,1,0.73670125,1.0288931
573,1,0.7362939,1.0267941
574,1,0.73824495,1.0368667
575,0,0.03162986,-3.4215128
576,0,0.0316586,-3.420575
577,1,0.7367259,1.0290204
578,0,0.031777117,-3.4167159
579,0,0.0316474,-3.4209404
580,0,0.031664748,-3.4203744
581,1,0.73666406,1.0287014
582,1,0.7377276,1.0341909
583,1,0.73747545,1.0328882
584,0,0.7370319,1.0305985
585,0,0.031633314,-3.4214
586,0,0.031733535,-3.4181333
587,0,0.031686928,-3.4196513
588,1,0.73690325,1.0299349
589,1,0.73654115,1.028068
590,0,0.031711143,-3.4188623
591,0,0.03169608,-3.419353
592,1,0.73735553,1.032269
593,0,0.031647902,-3.420924
594,1,0.7368566,1.029694
595,1,0.7377771,1.0344472
596,0,0.7372793,1.0318751
597,1,0.7378338,1.0347399
598,0,0.031686276,-3.4196725
599,1,0.73709935,1.0309469
600,1,0.7367863,1.0293314
601,1,0.7367605,1.0291989
602,1,0.73731816,1.032076
603,0,0.0317312,-3.4182093
604,0,0.031729303,-3.418271
605,0,0.031709883,-3.4189034
606,0,0.73730177,1.0319911
607,0,0.031681582,-3.4198256
608,1,0.7373634,1.0323097
609,0,0.031694733,-3.4193969
610,1,0.73759246,1.0334926
611,0,0.031699445,-3.4192433
612,0,0.031746857,-3.4176998
613,0,0.031650346,-3.420844
614,0,0.03169376,-3.4194286
615,0,0.031681594,-3.419825
616,0,0.031644583,-3.4210322
617,0,0.0317008,-3.4191992
618,1,0.7366859,1.028814
619,0,0.031683393,-3.4197664
620,0,0.03170497,-3.4190633
621,0,0.031632196,-3.4214365
622,0,0.031735573,-3.418067
623,0,0.031642195,-3.4211102
624,0,0.031733118,-3.4181468
625,0,0.03168766,-3.4196274
626,0,0.031645805,-3.4209924
627,0,0.03170143,-3.4191787
628,1,0.73700225,1.0304456
629,0,0.031637825,-3.4212527
630,0,0.031732574,-3.4181645
631,1,0.7380242,1.0357245
632,1,0.73700637,1.0304666
633,0,0.03163408,-3.421375
634,0,0.7374628,1.0328231
635,1,0.7370219,1.0305468
636,0,0.03164674,-3.4209619
637,0,0.7366937,1.0288541
638,1,0.7369754,1.0303068
639,0,0.031712495,-3.4188182
640,0,0.031732045,-3.418182
641,0,0.031691413,-3.4195051
642,0,0.031818356,-3.4153764
643,0,0.7367913,1.0293574
644,0,0.7362891,1.0267694
645,0,0.03177486,-3.4167893
646,0,0.0316621,-3.4204607
647,0,0.03172766,-3.4183245
648,0,0.031624053,-3.4217024
649,0,0.031704217,-3.419088
650,0,0.031728067,-3.4183114
651,1,0.7364442,1.0275683
652,0,0.031712275,-3.4188254
653,1,0.7371,1.0309501
654,1,0.73681295,1.0294693
655,0,0.031686246,-3.4196734
656,1,0.7376945,1.0340198
657,0,0.7369144,1.0299922
658,0,0.03170844,-3.4189503
659,1,0.73676676,1.0292306
660,1,0.7368084,1.0294459
661,0,0.737319,1.0320804
662,1,0.736921,1.0300264
663,1,0.7366284,1.0285177
664,1,0.73598444,1.0252011
665,0,0.031712912,-3.4188046
666,0,0.031724814,-3.4184172
667,0,0.03167239,-3.4201252
668,0,0.031653903,-3.420728
669,0,0.031733412,-3.4181373
670,1,0.7370233,1.0305539
671,0,0.03163434,-3.4213665
672,0,0.03174993,-3.4176
673,1,0.73648614,1.0277846
674,1,0.7377229,1.0341668
675,0,0.031650174,-3.4208498
676,0,0.031629704,-3.4215178
677,1,0.7368159,1.0294843
678,0,0.031849626,-3.4143617
679,1,0.73643994,1.0275466
680,0,0.03174569,-3.4177377
681,0,0.031690937,-3.4195206
682,0,0.031682163,-3.4198065
683,0,0.03163374,-3.4213862
684,0,0.03170744,-3.418983
685,1,0.73662287,1.0284889
686,0,0.031631574,-3.4214568
687,0,0.031710014,-3.418899
688,0,0.03176352,-3.417158
689,1,0.7365591,1.0281603
690,1,0.7367775,1.029286
691,0,0.031639352,-3.421203
692,0,0.031649645,-3.420867
693,1,0.7370397,1.0306383
694,0,0.031741034,-3.4178894
695,1,0.7389907,1.0407293
696,1,0.7369632,1.0302439
697,1,0.7370098,1.0304846
698,0,0.7388436,1.039967
699,0,0.03172945,-3.4182663
700,0,0.0317522,-3.417526
701,0,0.031714525,-3.4187522
702,0,0.03168891,-3.4195867
703,1,0.7374258,1.032632
704,0,0.031737063,-3.4180186
705,0,0.031707518,-3.4189804
706,0,0.0320219,-3.4087894
707,0,0.031672407,-3.4201245
708,1,0.7374664,1.0328417
709,1,0.73681146,1.0294615
710,0,0.0316511,-3.4208195
711,1,0.73749787,1.0330039
712,0,0.03168858,-3.4195974
713,1,0.7370691,1.0307902
714,0,0.03174114,-3.4178858
715,0,0.031757485,-3.417354
716,1,0.7365256,1.0279877
717,1,0.73825604,1.0369241
718,0,0.73634464,1.0270553
719,0,0.031731237,-3.4182081
720,1,0.736864,1.0297322
721,0,0.03164229,-3.421107
722,0,0.031687357,-3.4196372
723,1,0.73838663,1.0375998
724,0,0.031688746,-3.419592
725,1,0.73701555,1.030514
726,0,0.031706903,-3.4190004
727,1,0.73667026,1.0287335
728,0,0.03170185,-3.419165
729,1,0.73796207,1.0354031
730,1,0.739808,1.0449711
731,0,0.7368968,1.0299016
732,0,0.031642452,-3.4211018
733,0,0.031712517,-3.4188175
734,0,0.031644423,-3.4210374
735,1,0.7371467,1.0311906
736,1,0.73707724,1.0308324
737,0,0.03163905,-3.4212127
738,0,0.032137588,-3.4050636
739,0,0.031696737,-3.4193316
740,0,0.0317449,-3.4177635
741,1,0.73677474,1.0292722
742,0,0.03176588,-3.417081
743,0,0.031689297,-3.419574
744,0,0.7363399,1.0270312
745,0,0.031759758,-3.4172802
746,1,0.7418094,1.0553944
747,0,0.031641655,-3.4211278
748,1,0.73825246,1.0369054
749,0,0.03162969,-3.4215183
750,0,0.031631216,-3.4214685
751,1,0.738462,1.0379897
752,0,0.736611,1.0284281
753,0,0.03165048,-3.4208398
754,1,0.73667437,1.0287544
755,0,0.03170872,-3.4189413
756,1,0.7382247,1.0367618
757,1,0.73669595,1.028866
758,0,0.031689875,-3.4195552
759,0,0.031635627,-3.4213245
760,0,0.031698853,-3.4192626
761,0,0.031630713,-3.421485
762,0,0.031623613,-3.4217167
763,1,0.7368502,1.0296612
764,0,0.73784524,1.0347992
765,0,0.031742316,-3.4178476
766,0,0.031655125,-3.4206882
767,1,0.73888546,1.0401838
768,0,0.031660844,-3.4205017
769,0,0.031642012,-3.421116
770,0,0.03163146,-3.4214606
771,1,0.7367488,1.0291383
772,0,0.73653007,1.0280108
773,0,0.03171165,-3.418846
774,0,0.03168127,-3.4198356
775,1,0.7366413,1.0285841
776,1,0.7380931,1.036081
777,0,0.03170481,-3.4190686
778,0,0.031632993,-3.4214106
779,1,0.73698694,1.0303664
780,0,0.031655118,-3.4206884
781,0,0.03164865,-3.4208994
782,0,0.031718157,-3.418634
783,1,0.73678416,1.0293205
784,0,0.03171837,-3.418627
785,0,0.031636953,-3.421281
786,1,0.73923665,1.0420048
787,0,0.031736217,-3.418046
788,0,0.031695325,-3.4193776
789,0,0.031707622,-3.418977
790,0,0.031662676,-3.4204419
791,1,0.737292,1.0319408
792,0,0.73635435,1.0271057
793,1,0.736448,1.027588
794,0,0.73661524,1.0284495
795,0,0.031698436,-3.4192762
796,0,0.0317611,-3.4172366
797,0,0.031640813,-3.4211552
798,0,0.031707883,-3.4189684
799,1,0.73737407,1.0323648
800,1,0.7373508,1.0322446
801,1,0.73689055,1.0298694
802,0,0.03168574,-3.41969
803,0,0.7374562,1.0327889
804,0,0.031673126,-3.4201012
805,0,0.03172719,-3.4183397
806,0,0.031685144,-3.4197094
807,1,0.73711914,1.0310485
808,1,0.73673946,1.0290902
809,0,0.03165444,-3.4207106
810,1,0.73786104,1.034881
811,0,0.03167983,-3.4198825
812,1,0.7368918,1.0298758
813,0,0.031641923,-3.421119
814,1,0.73756105,1.0333303
815,0,0.031705376,-3.4190502
816,1,0.7368843,1.0298368
817,1,0.73928237,1.0422419
818,0,0.031733412,-3.4181373
819,1,0.73695445,1.030199
820,0,0.031738576,-3.4179692
821,1,0.7379195,1.0351833
822,0,0.031679474,-3.4198942
823,0,0.031727646,-3.418325
824,0,0.03165498,-3.420693
825,0,0.031703513,-3.4191108
826,0,0.031638052,-3.4212453
827,0,0.031704176,-3.4190893
828,1,0.73672414,1.0290111
829,1,0.7391973,1.0418007
830,1,0.7371972,1.0314518
831,0,0.031657517,-3.4206102
832,0,0.031730812,-3.418222
833,0,0.03166,-3.4205291
834,1,0.73825246,1.0369056
835,1,0.73667294,1.0287473
836,1,0.73640853,1.0273848
837,0,0.73645496,1.0276238
838,0,0.03163673,-3.4212885
839,0,0.03163554,-3.4213274
840,1,0.7379075,1.0351212
841,0,0.031784594,-3.416473
842,0,0.031627923,-3.421576
843,1,0.7367635,1.0292143
844,0,0.03190529,-3.412558
845,1,0.7362814,1.02673
846,0,0.031711742,-3.4188428
847,1,0.73701525,1.0305126
848,0,0.031718068,-3.4186368
849,1,0.7368989,1.0299124
850,0,0.7364941,1.0278258
851,0,0.03167998,-3.4198778
852,1,0.73684967,1.0296583
853,0,0.73652554,1.0279872
854,0,0.031637628,-3.4212592
855,1,0.73769844,1.0340403
856,0,0.031640507,-3.4211652
